"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 15 20:36:41 IST 2024","Tue Oct 15 20:36:51 IST 2024","10010","tests.q2g","jeeves_singleturn_test","","","","Test Case 37 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:45:19 IST 2024","Tue Oct 15 20:45:26 IST 2024","7473","tests.q2g","jeeves_singleturn_test","","","","Test Case 207 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 20:41:21 IST 2024","Tue Oct 15 20:41:28 IST 2024","7723","tests.q2g","jeeves_singleturn_test","","","","Test Case 83 - SINGLE_MODULE_WITH_RANK_ORDER",""
"passed","Tue Oct 15 20:38:34 IST 2024","Tue Oct 15 20:38:53 IST 2024","19052","tests.q2g","jeeves_singleturn_test","","","","Test Case 58 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 20:55:30 IST 2024","Tue Oct 15 20:55:45 IST 2024","14503","tests.q2g","jeeves_singleturn_test","","","","Test Case 386 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:37:06 IST 2024","Tue Oct 15 20:37:14 IST 2024","7750","tests.q2g","jeeves_singleturn_test","","","","Test Case 40 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 20:47:37 IST 2024","Tue Oct 15 20:47:51 IST 2024","14224","tests.q2g","jeeves_singleturn_test","","","","Test Case 287 - SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS",""
"failed","Tue Oct 15 20:50:30 IST 2024","Tue Oct 15 20:51:24 IST 2024","54236","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Assets with Vendor does not contain Logitec-334-expected_json333-SELECT COUNT(*) FROM Assets WHERE Vendor NOT LIKE %Logitec%]",""
"failed","Tue Oct 15 20:44:37 IST 2024","Tue Oct 15 20:44:43 IST 2024","5893","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Assets for which ID is David-235-expected_json234-SELECT COUNT(*) FROM Assets WHERE ID = David]",""
"failed","Tue Oct 15 20:48:53 IST 2024","Tue Oct 15 20:49:07 IST 2024","13804","tests.q2g","jeeves_singleturn_test","","","","Test Case 270 - SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS",""
"failed","Tue Oct 15 20:42:48 IST 2024","Tue Oct 15 20:42:56 IST 2024","8014","tests.q2g","jeeves_singleturn_test","","","","Test Case 88 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 20:52:51 IST 2024","Tue Oct 15 20:52:59 IST 2024","7763","tests.q2g","jeeves_singleturn_test","","","","Test Case 340 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 21:03:31 IST 2024","Tue Oct 15 21:04:26 IST 2024","54435","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the maximum Cost of Assets in the next 45 minutes-522-expected_json521-SELECT MAX(Cost) FROM freshservice.Assets WHERE `Created Date` >= CURRENT_TIMESTAMP AND `Created Date` < CURRENT_TIMESTAMP + INTERVAL '45 minute']",""
"failed","Tue Oct 15 20:56:22 IST 2024","Tue Oct 15 20:57:17 IST 2024","55368","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the average Cost of Assets in the next 1 years-431-expected_json430-SELECT AVG(Cost) FROM freshservice.Assets WHERE `Created Date` >= CURRENT_DATE AND `Created Date` < CURRENT_DATE + INTERVAL '1 year']",""
"passed","Tue Oct 15 20:58:49 IST 2024","Tue Oct 15 20:58:58 IST 2024","9538","tests.q2g","jeeves_singleturn_test","","","","Test Case 444 - AGGREGATE_FUNCTION_WITH_TIME",""
"broken","Tue Oct 15 20:40:30 IST 2024","Tue Oct 15 20:41:31 IST 2024","60841","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_LOOKUP-Show count of United Kingdom Location Assets-140-expected_json139-SELECT COUNT(*) FROM Assets WHERE Location=United Kingdom]",""
"failed","Tue Oct 15 20:38:36 IST 2024","Tue Oct 15 20:38:51 IST 2024","14414","tests.q2g","jeeves_singleturn_test","","","","Test Case 110 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 21:02:10 IST 2024","Tue Oct 15 21:03:05 IST 2024","54349","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the minimum Cost of Assets in the next 10 days-492-expected_json491-SELECT MIN(Cost) FROM freshservice.Assets WHERE `Created Date` >= CURRENT_DATE AND `Created Date` < CURRENT_DATE + INTERVAL '10 day']",""
"failed","Tue Oct 15 20:54:25 IST 2024","Tue Oct 15 20:54:36 IST 2024","10725","tests.q2g","jeeves_singleturn_test","","","","Test Case 384 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:36:34 IST 2024","Tue Oct 15 20:36:49 IST 2024","14778","tests.q2g","jeeves_singleturn_test","","","","Test Case 97 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 20:53:32 IST 2024","Tue Oct 15 20:54:27 IST 2024","55151","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Tickets with First Contact Resolution Violated is not false-358-expected_json357-SELECT COUNT(*) FROM Tickets WHERE First Contact Resolution Violated <> false]",""
"failed","Tue Oct 15 20:59:05 IST 2024","Tue Oct 15 20:59:59 IST 2024","53875","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the average Cost of Assets for next 6 quarters-448-expected_json447-SELECT AVG(Cost) FROM freshservice.Assets WHERE `Created Date` >= CURRENT_DATE AND `Created Date` < CURRENT_DATE + INTERVAL '18 months']",""
"failed","Tue Oct 15 21:00:50 IST 2024","Tue Oct 15 21:01:44 IST 2024","54407","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the minimum Cost of Assets in the last 1 quarters-488-expected_json487-SELECT MIN(Cost) FROM freshservice.Assets WHERE  `Created Date` >= CURRENT_DATE - INTERVAL '3 months']",""
"passed","Tue Oct 15 20:52:47 IST 2024","Tue Oct 15 20:52:54 IST 2024","7620","tests.q2g","jeeves_singleturn_test","","","","Test Case 379 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:38:21 IST 2024","Tue Oct 15 20:38:29 IST 2024","7889","tests.q2g","jeeves_singleturn_test","","","","Test Case 108 - SINGLE_MODULE_WITH_RANK_ORDER",""
"passed","Tue Oct 15 20:36:43 IST 2024","Tue Oct 15 20:36:57 IST 2024","14251","tests.q2g","jeeves_singleturn_test","","","","Test Case 50 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:38:34 IST 2024","Tue Oct 15 20:38:47 IST 2024","13733","tests.q2g","jeeves_singleturn_test","","","","Test Case 75 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:54:17 IST 2024","Tue Oct 15 20:54:25 IST 2024","7524","tests.q2g","jeeves_singleturn_test","","","","Test Case 371 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:35:17 IST 2024","Tue Oct 15 20:35:29 IST 2024","12509","tests.q2g","jeeves_singleturn_test","","","","Test Case 10 - SINGLE_MODULE_WITH_METRIC",""
"passed","Tue Oct 15 21:03:21 IST 2024","Tue Oct 15 21:03:29 IST 2024","7899","tests.q2g","jeeves_singleturn_test","","","","Test Case 518 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 21:03:06 IST 2024","Tue Oct 15 21:03:18 IST 2024","11500","tests.q2g","jeeves_singleturn_test","","","","Test Case 504 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:51:44 IST 2024","Tue Oct 15 20:51:51 IST 2024","7516","tests.q2g","jeeves_singleturn_test","","","","Test Case 337 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:54:39 IST 2024","Tue Oct 15 20:55:33 IST 2024","54268","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Survey Question with Survey Name contains Gregor-310-expected_json309-SELECT COUNT(*) FROM Survey Question WHERE Survey Name LIKE %Gregor%]",""
"failed","Tue Oct 15 20:35:21 IST 2024","Tue Oct 15 20:35:35 IST 2024","14219","tests.q2g","jeeves_singleturn_test","","","","Test Case 115 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 20:42:42 IST 2024","Tue Oct 15 20:42:50 IST 2024","8584","tests.q2g","jeeves_singleturn_test","","","","Test Case 202 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 20:57:25 IST 2024","Tue Oct 15 20:57:37 IST 2024","11122","tests.q2g","jeeves_singleturn_test","","","","Test Case 417 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:37:54 IST 2024","Tue Oct 15 20:38:04 IST 2024","10510","tests.q2g","jeeves_singleturn_test","","","","Test Case 105 - SINGLE_MODULE_WITH_RANK_ORDER",""
"passed","Tue Oct 15 20:35:07 IST 2024","Tue Oct 15 20:35:25 IST 2024","17668","tests.q2g","jeeves_singleturn_test","","","","Test Case 69 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:56:06 IST 2024","Tue Oct 15 20:56:14 IST 2024","7545","tests.q2g","jeeves_singleturn_test","","","","Test Case 422 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:38:47 IST 2024","Tue Oct 15 20:38:58 IST 2024","10917","tests.q2g","jeeves_singleturn_test","","","","Test Case 18 - SINGLE_MODULE_WITH_METRIC",""
"failed","Tue Oct 15 20:59:00 IST 2024","Tue Oct 15 20:59:54 IST 2024","53936","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the average Cost of Assets for last 12 months-438-expected_json437-SELECT AVG(Cost) FROM freshservice.Assets WHERE  `Created Date` >= CURRENT_DATE - INTERVAL '12 month']",""
"passed","Tue Oct 15 20:36:01 IST 2024","Tue Oct 15 20:36:06 IST 2024","5702","tests.q2g","jeeves_singleturn_test","","","","Test Case 32 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:36:57 IST 2024","Tue Oct 15 20:37:09 IST 2024","11901","tests.q2g","jeeves_singleturn_test","","","","Test Case 51 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 20:44:32 IST 2024","Tue Oct 15 20:44:46 IST 2024","14171","tests.q2g","jeeves_singleturn_test","","","","Test Case 183 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 20:34:15 IST 2024","Tue Oct 15 20:34:29 IST 2024","13510","tests.q2g","jeeves_singleturn_test","","","","Test Case 3 - SINGLE_MODULE",""
"failed","Tue Oct 15 20:45:52 IST 2024","Tue Oct 15 20:46:00 IST 2024","7871","tests.q2g","jeeves_singleturn_test","","","","Test Case 239 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:34:51 IST 2024","Tue Oct 15 20:35:09 IST 2024","18431","tests.q2g","jeeves_singleturn_test","","","","Test Case 113 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 21:00:36 IST 2024","Tue Oct 15 21:00:45 IST 2024","9243","tests.q2g","jeeves_singleturn_test","","","","Test Case 483 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:50:25 IST 2024","Tue Oct 15 20:50:33 IST 2024","7434","tests.q2g","jeeves_singleturn_test","","","","Test Case 248 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"passed","Tue Oct 15 20:44:22 IST 2024","Tue Oct 15 20:44:32 IST 2024","9616","tests.q2g","jeeves_singleturn_test","","","","Test Case 182 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"passed","Tue Oct 15 20:47:15 IST 2024","Tue Oct 15 20:47:40 IST 2024","24507","tests.q2g","jeeves_singleturn_test","","","","Test Case 153 - SINGLE_MODULE_WITH_LOOKUP",""
"passed","Tue Oct 15 20:40:07 IST 2024","Tue Oct 15 20:40:18 IST 2024","11492","tests.q2g","jeeves_singleturn_test","","","","Test Case 138 - SINGLE_MODULE_WITH_LOOKUP",""
"failed","Tue Oct 15 21:04:46 IST 2024","Tue Oct 15 21:05:41 IST 2024","54567","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the maximum Cost of Assets for next 5 years-543-expected_json542-SELECT MAX(Cost) FROM freshservice.Assets WHERE `Created Date` >= CURRENT_DATE AND `Created Date` < CURRENT_DATE + INTERVAL '5 year']",""
"failed","Tue Oct 15 20:54:11 IST 2024","Tue Oct 15 20:54:19 IST 2024","8111","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Assets for which Workspace greater than IT-344-expected_json343-SELECT COUNT(*) FROM Assets WHERE Workspace > IT]",""
"failed","Tue Oct 15 20:54:36 IST 2024","Tue Oct 15 20:55:30 IST 2024","54771","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Tickets for which First Response Status is Within SLA-385-expected_json384-SELECT COUNT(*) FROM Tickets WHERE First Response Status = Within SLA]",""
"failed","Tue Oct 15 20:35:21 IST 2024","Tue Oct 15 20:35:30 IST 2024","9160","tests.q2g","jeeves_singleturn_test","","","","Test Case 94 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 20:56:07 IST 2024","Tue Oct 15 20:56:22 IST 2024","14822","tests.q2g","jeeves_singleturn_test","","","","Test Case 388 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:45:52 IST 2024","Tue Oct 15 20:46:00 IST 2024","7597","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Tickets with Service Category is Kristin-280-expected_json279-SELECT COUNT(*) FROM Tickets WHERE Service Category = Kristin]",""
"passed","Tue Oct 15 20:45:42 IST 2024","Tue Oct 15 20:45:54 IST 2024","11915","tests.q2g","jeeves_singleturn_test","","","","Test Case 210 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 20:52:59 IST 2024","Tue Oct 15 20:53:08 IST 2024","9912","tests.q2g","jeeves_singleturn_test","","","","Test Case 367 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 21:00:07 IST 2024","Tue Oct 15 21:00:16 IST 2024","8873","tests.q2g","jeeves_singleturn_test","","","","Test Case 462 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:58:24 IST 2024","Tue Oct 15 20:58:35 IST 2024","10502","tests.q2g","jeeves_singleturn_test","","","","Test Case 441 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:55:54 IST 2024","Tue Oct 15 20:56:00 IST 2024","5538","tests.q2g","jeeves_singleturn_test","","","","Test Case 403 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"passed","Tue Oct 15 20:58:20 IST 2024","Tue Oct 15 20:58:36 IST 2024","15732","tests.q2g","jeeves_singleturn_test","","","","Test Case 397 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:57:14 IST 2024","Tue Oct 15 20:57:25 IST 2024","11393","tests.q2g","jeeves_singleturn_test","","","","Test Case 425 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:51:45 IST 2024","Tue Oct 15 20:51:53 IST 2024","7921","tests.q2g","jeeves_singleturn_test","","","","Test Case 353 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:50:19 IST 2024","Tue Oct 15 20:50:27 IST 2024","7863","tests.q2g","jeeves_singleturn_test","","","","Test Case 162 - SINGLE_MODULE_WITH_MULTIPLE_LOOKUP",""
"passed","Tue Oct 15 20:54:05 IST 2024","Tue Oct 15 20:54:25 IST 2024","19662","tests.q2g","jeeves_singleturn_test","","","","Test Case 383 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:41:50 IST 2024","Tue Oct 15 20:42:46 IST 2024","55760","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS-Display count of Tickets for which Subject does not include Elizabeth and David-252-expected_json251-SELECT COUNT(*) FROM Tickets WHERE Subject NOT IN (Elizabeth,David)]",""
"failed","Tue Oct 15 20:41:34 IST 2024","Tue Oct 15 20:41:41 IST 2024","7590","tests.q2g","jeeves_singleturn_test","","","","Test Case 85 - SINGLE_MODULE_WITH_RANK_ORDER",""
"passed","Tue Oct 15 20:43:02 IST 2024","Tue Oct 15 20:43:12 IST 2024","9910","tests.q2g","jeeves_singleturn_test","","","","Test Case 178 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"passed","Tue Oct 15 21:04:28 IST 2024","Tue Oct 15 21:04:36 IST 2024","7561","tests.q2g","jeeves_singleturn_test","","","","Test Case 529 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 21:01:51 IST 2024","Tue Oct 15 21:02:00 IST 2024","8832","tests.q2g","jeeves_singleturn_test","","","","Test Case 482 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 21:04:36 IST 2024","Tue Oct 15 21:04:46 IST 2024","10024","tests.q2g","jeeves_singleturn_test","","","","Test Case 537 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 21:03:01 IST 2024","Tue Oct 15 21:03:09 IST 2024","7810","tests.q2g","jeeves_singleturn_test","","","","Test Case 502 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:53:08 IST 2024","Tue Oct 15 20:53:16 IST 2024","8076","tests.q2g","jeeves_singleturn_test","","","","Test Case 324 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:49:07 IST 2024","Tue Oct 15 20:50:01 IST 2024","54864","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_LOOKUP-Show me total Tickets with High and Medium Urgency-159-expected_json158-SELECT COUNT(*) FROM Tickets WHERE Urgency IN (High,Medium)]",""
"failed","Tue Oct 15 20:41:28 IST 2024","Tue Oct 15 20:41:34 IST 2024","5365","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_RANK_ORDER-What are the Bottom 5 Assets Mode of Procurement-84-expected_json83-SELECT COUNT(*),Mode of Procurement FROM Assets GROUP BY Mode of Procurement ORDER BY COUNT(*) ASC LIMIT 5]",""
"passed","Tue Oct 15 20:44:14 IST 2024","Tue Oct 15 20:44:22 IST 2024","7657","tests.q2g","jeeves_singleturn_test","","","","Test Case 181 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 20:52:04 IST 2024","Tue Oct 15 20:52:59 IST 2024","54102","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Tickets with Urgency contains Lo-366-expected_json365-SELECT COUNT(*) FROM Tickets WHERE Urgency LIKE %Lo%]",""
"passed","Tue Oct 15 20:49:07 IST 2024","Tue Oct 15 20:49:13 IST 2024","6408","tests.q2g","jeeves_singleturn_test","","","","Test Case 271 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 21:00:37 IST 2024","Tue Oct 15 21:00:46 IST 2024","8463","tests.q2g","jeeves_singleturn_test","","","","Test Case 479 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:35:01 IST 2024","Tue Oct 15 20:35:09 IST 2024","7577","tests.q2g","jeeves_singleturn_test","","","","Test Case 8 - SINGLE_MODULE_WITH_METRIC",""
"passed","Tue Oct 15 20:47:40 IST 2024","Tue Oct 15 20:47:48 IST 2024","8069","tests.q2g","jeeves_singleturn_test","","","","Test Case 189 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 20:47:48 IST 2024","Tue Oct 15 20:48:42 IST 2024","54007","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me count of Tickets group by Impact and Closed Date-190-expected_json189-SELECT COUNT(*),Impact,Closed Date FROM Tickets GROUP BY Impact,Closed Date]",""
"failed","Tue Oct 15 20:35:49 IST 2024","Tue Oct 15 20:36:03 IST 2024","14427","tests.q2g","jeeves_singleturn_test","","","","Test Case 117 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 20:47:03 IST 2024","Tue Oct 15 20:47:20 IST 2024","17419","tests.q2g","jeeves_singleturn_test","","","","Test Case 283 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:59:54 IST 2024","Tue Oct 15 21:00:49 IST 2024","55045","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the sum Cost of Assets for last 3 months-470-expected_json469-SELECT SUM(Cost) FROM freshservice.Assets WHERE  `Created Date` >= CURRENT_DATE - INTERVAL '3 month']",""
"failed","Tue Oct 15 20:57:35 IST 2024","Tue Oct 15 20:57:45 IST 2024","9819","tests.q2g","jeeves_singleturn_test","","","","Test Case 427 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:40:01 IST 2024","Tue Oct 15 20:40:15 IST 2024","14179","tests.q2g","jeeves_singleturn_test","","","","Test Case 196 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 21:04:23 IST 2024","Tue Oct 15 21:04:32 IST 2024","9193","tests.q2g","jeeves_singleturn_test","","","","Test Case 526 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 21:00:22 IST 2024","Tue Oct 15 21:00:28 IST 2024","5996","tests.q2g","jeeves_singleturn_test","","","","Test Case 468 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:54:25 IST 2024","Tue Oct 15 20:54:34 IST 2024","9479","tests.q2g","jeeves_singleturn_test","","","","Test Case 372 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:48:55 IST 2024","Tue Oct 15 20:49:00 IST 2024","5420","tests.q2g","jeeves_singleturn_test","","","","Test Case 290 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:37:36 IST 2024","Tue Oct 15 20:38:17 IST 2024","40563","tests.q2g","jeeves_singleturn_test","","","","Test Case 55 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:34:40 IST 2024","Tue Oct 15 20:35:07 IST 2024","26801","tests.q2g","jeeves_singleturn_test","","","","Test Case 68 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 20:39:05 IST 2024","Tue Oct 15 20:39:59 IST 2024","54459","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_LOOKUP-Show count of Logitech Vendor Assets-136-expected_json135-SELECT COUNT(*) FROM Assets WHERE Vendor=Logitech]",""
"failed","Tue Oct 15 20:54:25 IST 2024","Tue Oct 15 20:54:31 IST 2024","6348","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Assets for which Workspace greater than or equal to IT-346-expected_json345-SELECT COUNT(*) FROM Assets WHERE Workspace >= IT]",""
"failed","Tue Oct 15 20:44:46 IST 2024","Tue Oct 15 20:45:42 IST 2024","55720","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_LOOKUP-Show count of Feature Functionality & Usability Sub-Category Tickets-148-expected_json147-SELECT COUNT(*) FROM Tickets WHERE Sub-Category=Feature Functionality & Usability]",""
"failed","Tue Oct 15 20:47:26 IST 2024","Tue Oct 15 20:47:32 IST 2024","5887","tests.q2g","jeeves_singleturn_test","","","","Test Case 285 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:44:18 IST 2024","Tue Oct 15 20:44:27 IST 2024","8818","tests.q2g","jeeves_singleturn_test","","","","Test Case 257 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:36:32 IST 2024","Tue Oct 15 20:37:27 IST 2024","54551","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_METRIC-Display the First Response Time in Chrs of Tickets-13-expected_json12-SELECT First Response Time in Chrs FROM Tickets]",""
"passed","Tue Oct 15 20:36:51 IST 2024","Tue Oct 15 20:36:59 IST 2024","7824","tests.q2g","jeeves_singleturn_test","","","","Test Case 38 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 20:55:48 IST 2024","Tue Oct 15 20:55:54 IST 2024","5735","tests.q2g","jeeves_singleturn_test","","","","Test Case 402 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"passed","Tue Oct 15 20:52:36 IST 2024","Tue Oct 15 20:52:43 IST 2024","6178","tests.q2g","jeeves_singleturn_test","","","","Test Case 320 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:44:58 IST 2024","Tue Oct 15 20:45:52 IST 2024","54298","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS-Show me count of Tickets with Agent Name does not include Laura and Brittany-279-expected_json278-SELECT COUNT(*) FROM Tickets WHERE Agent Name NOT IN (Laura,Brittany)]",""
"failed","Tue Oct 15 20:50:09 IST 2024","Tue Oct 15 20:51:04 IST 2024","54658","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Assets for which Workspace not equal to IT-348-expected_json347-SELECT COUNT(*) FROM Assets WHERE Workspace <> IT]",""
"failed","Tue Oct 15 21:04:25 IST 2024","Tue Oct 15 21:04:36 IST 2024","10510","tests.q2g","jeeves_singleturn_test","","","","Test Case 527 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:58:50 IST 2024","Tue Oct 15 20:59:00 IST 2024","10667","tests.q2g","jeeves_singleturn_test","","","","Test Case 437 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:46:13 IST 2024","Tue Oct 15 20:47:08 IST 2024","54164","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_LOOKUP-Show count of High Priority Tickets-151-expected_json150-SELECT COUNT(*) FROM Tickets WHERE Priority=High]",""
"passed","Tue Oct 15 21:03:05 IST 2024","Tue Oct 15 21:03:14 IST 2024","9102","tests.q2g","jeeves_singleturn_test","","","","Test Case 505 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:52:29 IST 2024","Tue Oct 15 20:52:36 IST 2024","7247","tests.q2g","jeeves_singleturn_test","","","","Test Case 319 - SINGLE_MODULE_WITH_DATA_FILTER",""
